,block,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,lon,lat
17003,060750304004,2017-01-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.475395,37.746803
17004,060750402004,2016-05-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.46736,37.786556
17005,060750327004,2019-01-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48859,37.75838
17006,060750332043,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
17007,060750124012,2015-05-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41487,37.78269
17008,060750101002,2016-10-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41022,37.80556
17009,060750263012,2010-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.44132,37.71431
17010,060750612002,2014-05-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39146,37.73807
17011,060750256003,2014-03-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42012,37.72531
17012,060750165002,2013-12-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44469,37.77555
17013,060750262002,2012-02-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.450386,37.71142
17014,060750135001,2014-04-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43356,37.791695
17015,060750252001,2020-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41304,37.746796
17016,060750615001,2020-05-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40164,37.78655
17017,060750332031,2010-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47292,37.71328
17018,060750427002,2013-10-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.488014,37.78091
17019,060750176015,2011-03-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40843,37.780754
17020,060750134002,2017-02-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4422,37.78832
17021,060750176012,2013-10-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.41137,37.781326
17022,060750129012,2015-08-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42739,37.802895
17023,060750113002,2019-03-05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.409454,37.79341
17024,060750124022,2018-05-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
17025,060750135002,2016-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.430824,37.79069
17026,060750478023,2017-07-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.49845,37.7766
17027,060750124023,2012-12-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.417435,37.782845
17028,060750101002,2012-12-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.40891,37.805252
17029,060750176013,2010-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
17030,060750176013,2014-03-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41279,37.777752
17031,060750232002,2018-02-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.386055,37.72839
17032,060750129023,2017-08-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4325,37.80316
17033,060750208002,2018-01-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41757,37.760334
17034,060750303021,2021-01-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.476295,37.753315
17035,060750101002,2011-08-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41022,37.80556
17036,060750129023,2013-11-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43359,37.800217
17037,060750177002,2021-01-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41422,37.765385
17038,060750166002,2012-09-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.450615,37.76906
17039,060750228013,2018-07-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.416794,37.757965
17040,060750106003,2013-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40961,37.799904
17041,060750234001,2018-04-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39515,37.71987
17042,060750218002,2011-05-23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42633,37.73722
17043,060750234001,2018-01-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.393456,37.72172
17044,060750264031,2015-02-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41001,37.710228
17045,060750332032,2013-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48389,37.716267
17046,060750302011,2012-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47612,37.764553
17047,060750109003,2015-06-30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.42057,37.798363
17048,060750176012,2016-02-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41137,37.781326
17049,060750254011,2016-03-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.422806,37.739452
17050,060750110001,2015-02-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42002,37.795666
17051,060750332031,2019-08-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
17052,060750129022,2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.43068,37.80248
17053,060750124011,2015-11-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41579,37.78305
17054,060750232002,2011-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.38362,37.727955
17055,060750128003,2010-11-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4435,37.798946
17056,060750120002,2020-11-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42094,37.78765
17057,060750122021,2020-12-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.418724,37.785065
17058,060750264022,2019-06-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40061,37.716446
17059,060750332043,2018-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
17060,060750164001,2016-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43329,37.773655
17061,060750302012,2012-06-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47053,37.762917
17062,060750125012,2014-12-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41013,37.784245
17063,060750228012,2014-07-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40961,37.758022
17064,060750178021,2014-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40916,37.776936
17065,060750106001,2014-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40589,37.79894
17066,060750229033,2015-04-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40796,37.750458
17067,060750332043,2010-10-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
17068,060750256001,2018-04-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.42101,37.730278
17069,060750401004,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46235,37.783974
17070,060750124011,2017-10-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.416336,37.7825
17071,060750132001,2017-03-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.433914,37.793453
17072,060750477011,2014-12-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48788,37.778984
17073,060750207002,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42539,37.75986
17074,060750351001,2015-06-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.50016,37.762547
17075,060750104004,2017-06-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.40521,37.79998
17076,060750160001,2015-09-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4231,37.78164
17077,060750104004,2013-11-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.405136,37.799034
17078,060750314004,2012-07-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.45755,37.714066
17079,060750128001,2011-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.43669,37.798847
17080,060750259003,2012-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.40281,37.720474
17081,060750209002,2016-02-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41809,37.748596
17082,060750166002,2016-07-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.444496,37.770317
17083,060750615001,2020-08-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40164,37.78655
17084,060750210001,2015-05-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.423035,37.753975
17085,060750427002,2014-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-122.4848,37.78106
17086,060750176013,2010-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
17087,060750253003,2017-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.4226,37.741394
17088,060750227042,2018-10-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40504,37.760147
17089,060750332031,2018-08-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47292,37.71328
17090,060750122012,2013-04-03,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41689,37.784344
17091,060750332043,2018-10-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48047,37.719067
17092,060750165001,2014-11-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44431,37.77368
17093,060750264041,2016-10-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41701,37.70878
17094,060750332043,2013-10-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
17095,060750332031,2020-02-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48162,37.715965
17096,060750332041,2018-04-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4752,37.719
17097,060750161002,2017-03-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.431145,37.777756
17098,060750125021,2018-01-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413605,37.78475
17099,060750263022,2016-02-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43455,37.709217
17100,060750130001,2017-06-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.424614,37.797512
17101,060750176013,2012-05-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41359,37.77957
17102,060750234001,2017-04-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.39336,37.720272
17103,060750264042,2014-11-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41489,37.709362
17104,060750231022,2014-06-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.38755,37.733
17105,060750257022,2014-09-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40409,37.727505
17106,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
17107,060750171012,2012-04-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.44691,37.762245
17108,060750158022,2014-08-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.44067,37.77654
17109,060750332032,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
17110,060750124022,2018-03-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
17111,060750611001,2011-12-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.404854,37.796604
17112,060750132001,2018-04-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43227,37.793663
17113,060750452004,2013-01-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46716,37.77616
17114,060750332031,2019-08-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47367,37.7155
17115,060750125022,2016-10-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413765,37.783783
17116,060750332043,2010-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482994,37.72083
17117,060759805011,2015-06-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41163,37.720623
17118,060750353003,2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.49679,37.737446
17119,060750227042,2016-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.40214,37.76031
17120,060750154002,2016-10-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.44492,37.785084
17121,060759803001,2011-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.448135,37.771774
17122,060750204011,2013-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.44582,37.760445
17123,060750452001,2016-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.466354,37.77996
17124,060750127002,2014-08-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44258,37.80288
17125,060750332043,2017-04-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
17126,060750311001,2013-05-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.43705,37.731644
17127,060750261002,2016-03-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44333,37.71858
17128,060750257021,2015-12-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40435,37.726772
17129,060750314002,2020-10-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.454796,37.715744
17130,060750112001,2021-01-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41292,37.793877
17131,060750121002,2014-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41089,37.787983
17132,060750163002,2017-08-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.426895,37.77542
17133,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
17134,060750202003,2012-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42338,37.764004
17135,060750614003,2013-10-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.399704,37.75598
17136,060750167004,2015-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.43728,37.772675
17137,060750230012,2015-07-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39964,37.735016
17138,060750122021,2017-10-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41814,37.786335
17139,060750477012,2012-07-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48252,37.779224
17140,060750428001,2014-05-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.48722,37.784718
17141,060750332043,2019-01-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482994,37.72083
17142,060750332032,2017-07-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
17143,060750103001,2012-02-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41459,37.802155
17144,060750330004,2019-06-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.48992,37.734756
17145,060750332041,2011-06-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.475655,37.719883
17146,060750257022,2018-05-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.40756,37.73059
17147,060750130001,2014-06-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.424614,37.797512
17148,060750332043,2016-02-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.48304,37.720123
17149,060750129012,2020-08-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42493,37.80273
17150,060750332041,2019-04-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.477066,37.71907
17151,060750479023,2017-07-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.499664,37.778442
17152,060750257011,2019-08-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.414795,37.73017
17153,060750157002,2014-04-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.4436,37.778564
17154,060759803001,2017-01-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47937,37.77279
17155,060750611001,2020-01-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40397,37.79456
17156,060750101002,2015-05-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41222,37.803886
17157,060750227042,2014-10-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40311,37.760254
17158,060750332032,2011-05-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
17159,060750107003,2017-07-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40997,37.797455
17160,060750313013,2015-07-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-122.46445,37.718807
17161,060750255005,2015-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.4418,37.723286
17162,060750130002,2010-07-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.42955,37.796886
17163,060750102002,2012-10-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.417694,37.800804
17164,060750208004,2013-05-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41895,37.757618
17165,060750257023,2017-08-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.40781,37.7272
17166,060750332032,2014-08-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48063,37.717464
17167,060750158022,2019-04-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.43993,37.777115
17168,060750332031,2011-05-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4756,37.717113
17169,060750125011,2014-10-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41062,37.782494
17170,060750176012,2016-02-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41137,37.781326
17171,060750176013,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122.41359,37.77957
17172,060750304005,2018-11-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.47142,37.744175
17173,060750103002,2010-08-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.4126,37.800644
17174,060750230013,2013-03-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40313,37.73073
17175,060750201003,2018-01-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.417725,37.767605
17176,060750262004,2011-10-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4565,37.710712
17177,060750176013,2013-10-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41279,37.777752
17178,060750176013,2017-03-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.41105,37.77754
17179,060750257023,2011-02-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40781,37.7272
17180,060750353006,2018-08-24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.49993,37.743855
17181,060750332032,2010-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.48389,37.71854
17182,060750201004,2016-09-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41959,37.76424
17183,060750264023,2018-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-122.402885,37.715263
17184,060750125022,2017-03-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.413765,37.783783
17185,060750169002,2014-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.43213,37.765087
17186,060750121002,2014-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.411255,37.789845
17187,060750231022,2017-01-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.388756,37.733227
17188,060750332032,2010-08-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.478806,37.71614
17189,060750110002,2012-01-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-122.42059,37.794254
17190,060750159001,2015-10-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.425766,37.782272
17191,060750127003,2015-03-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.44368,37.799873
17192,060750216002,2020-10-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4372,37.74387
17193,060750101002,2016-05-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.41269,37.805256
17194,060750230032,2016-08-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.39432,37.73023
17195,060750332031,2017-05-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47292,37.71328
17196,060750229011,2015-09-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41416,37.753304
17197,060750302013,2011-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.4721,37.761955
17198,060750264021,2012-04-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40517,37.7195
17199,060750452004,2014-06-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.46943,37.77792
17200,060750402003,2012-01-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47031,37.782677
17201,060750257013,2016-11-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.41447,37.728786
17202,060750255004,2012-12-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.435745,37.725006
17203,060750205003,2014-11-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.438034,37.758293
17204,060750260012,2014-04-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.436806,37.72202
17205,060750202003,2021-01-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.422005,37.76613
17206,060750354003,2020-01-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.50636,37.743572
17207,060750260042,2015-05-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.434944,37.717346
17208,060750178021,2010-05-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.40973,37.77648
17209,060750332043,2019-04-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.482994,37.72083
17210,060750228031,2012-06-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.413994,37.75733
17211,060750332041,2015-08-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.47628,37.719646
17212,060750157002,2014-04-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.4436,37.778564
17213,060750110003,2011-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-122.42205,37.793156
17214,060750202003,2018-06-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-122.42281,37.76445
17215,060750107001,2013-07-26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.4128,37.801662
17216,060750328022,2015-11-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-122.47748,37.75326
17217,060750124022,2018-05-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.41693,37.777046
17218,060750215005,2013-03-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-122.42915,37.74636
